GRID_CD,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_adm_cd,center_adm_nm,center_lon,center_lat,pop_2024_grid,pop_2026_est_int,households_2026_est_int,population_source_grid_count,facility_commerce__commercial_area__total,facility_commerce__commercial_area__market,facility_commerce__commercial_area__shoppingmall,facility_commerce__convstore__total,facility_commerce__convstore__편의점,facility_education__school_older__total,facility_education__school_older__고등학교,facility_education__school_older__중학교,facility_education__school_younger__total,facility_education__school_younger__유치원,facility_education__school_younger__초등학교,facility_education__school_younger__특수학교,facility_leisure__cultural_area__total,facility_leisure__cultural_area__cultural_facility,facility_leisure__cultural_area__library,facility_leisure__cultural_area__live_hall,facility_leisure__cultural_area__museum,facility_leisure__cultural_area__sportandresort,facility_leisure__cultural_area__theater,facility_leisure__park__total,facility_leisure__park__근린공원,facility_leisure__park__문화공원,facility_leisure__park__소공원,facility_leisure__park__수변공원,facility_leisure__park__어린이공원,facility_leisure__park__역사공원,facility_leisure__park__체육공원,facility_life__agency__total,facility_life__agency__시청구청,facility_life__agency__행정복지센터,facility_life__welfare_facilities_for_elderly__total,facility_life__welfare_facilities_for_elderly__노인복지시설,facility_medical__hospital__total,facility_medical__hospital__병원,facility_medical__hospital__보건소,facility_medical__hospital__보건지소,facility_medical__hospital__보건진료소,facility_medical__hospital__상급종합,facility_medical__hospital__요양병원,facility_medical__hospital__의원,facility_medical__hospital__정신병원,facility_medical__hospital__종합병원,facility_medical__hospital__치과병원,facility_medical__hospital__치과의원,facility_medical__hospital__한방병원,facility_medical__hospital__한의원,facility_medical__pharmacy__total,facility_medical__pharmacy__약국
G500_00070,208500.0,451000.0,209000.0,451500.0,208750.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.09786726051371,36.65967468027796,10.0,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00071,209000.0,451000.0,209500.0,451500.0,209250.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.10345966736156,36.65966995391677,5.0,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00072,209500.0,451000.0,210000.0,451500.0,209750.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.10905207286966,36.659664964981204,13.0,10,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00073,210000.0,451000.0,210500.0,451500.0,210250.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.11464447696555,36.659659713471484,15.0,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00074,210500.0,451000.0,211000.0,451500.0,210750.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.12023687957685,36.6596541993878,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00075,211000.0,451000.0,211500.0,451500.0,211250.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.12582928063112,36.6596484227304,18.0,14,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00076,211500.0,451000.0,212000.0,451500.0,211750.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.13142168005595,36.6596423834995,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00077,212000.0,451000.0,212500.0,451500.0,212250.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.13701407777889,36.65963608169536,60.0,44,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00078,212500.0,451000.0,213000.0,451500.0,212750.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.14260647372757,36.65962951731823,15.0,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00079,213000.0,451000.0,213500.0,451500.0,213250.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.14819886782954,36.65962269036837,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00080,213500.0,451000.0,214000.0,451500.0,213750.0,451250.0,500,center_in_cheonan,34011320,광덕면,127.15379126001238,36.65961560084608,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00081,201000.0,451500.0,201500.0,452000.0,201250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.01398186113038,36.66421973528223,0.0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00082,201500.0,451500.0,202000.0,452000.0,201750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.01957460532897,36.66421894742514,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00083,202000.0,451500.0,202500.0,452000.0,202250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.02516734927407,36.66421789694906,0.0,0,0,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00084,202500.0,451500.0,203000.0,452000.0,202750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.03076009289317,36.66421658385405,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00085,203000.0,451500.0,203500.0,452000.0,203250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.03635283611389,36.66421500814015,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00086,203500.0,451500.0,204000.0,452000.0,203750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.04194557886377,36.66421316980742,13.0,10,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00087,204000.0,451500.0,204500.0,452000.0,204250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.04753832107035,36.664211068855955,41.0,31,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00088,204500.0,451500.0,205000.0,452000.0,204750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.05313106266125,36.664208705285816,0.0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00089,205000.0,451500.0,205500.0,452000.0,205250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.05872380356398,36.66420607909713,10.0,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00090,205500.0,451500.0,206000.0,452000.0,205750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.06431654370613,36.664203190289975,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00091,206000.0,451500.0,206500.0,452000.0,206250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.06990928301525,36.66420003886447,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00092,206500.0,451500.0,207000.0,452000.0,206750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.07550202141891,36.66419662482076,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00093,207000.0,451500.0,207500.0,452000.0,207250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.08109475884466,36.66419294815899,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00094,207500.0,451500.0,208000.0,452000.0,207750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.0866874952201,36.66418900887929,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00095,208000.0,451500.0,208500.0,452000.0,208250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.09228023047275,36.66418480698182,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00096,208500.0,451500.0,209000.0,452000.0,208750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.09787296453023,36.664180342466786,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00097,209000.0,451500.0,209500.0,452000.0,209250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.10346569732005,36.66417561533431,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00098,209500.0,451500.0,210000.0,452000.0,209750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.10905842876979,36.664170625584624,13.0,10,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00099,210000.0,451500.0,210500.0,452000.0,210250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.114651158807,36.66416537321794,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00100,210500.0,451500.0,211000.0,452000.0,210750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.12024388735927,36.66415985823444,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00101,211000.0,451500.0,211500.0,452000.0,211250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.12583661435417,36.664154080634376,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00102,211500.0,451500.0,212000.0,452000.0,211750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.13142933971922,36.66414804041797,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00103,212000.0,451500.0,212500.0,452000.0,212250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.13702206338205,36.664141737585474,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00104,212500.0,451500.0,213000.0,452000.0,212750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.14261478527015,36.66413517213714,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00105,213000.0,451500.0,213500.0,452000.0,213250.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.14820750531115,36.664128344073234,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00106,213500.0,451500.0,214000.0,452000.0,213750.0,451750.0,500,center_in_cheonan,34011320,광덕면,127.15380022343258,36.664121253394036,0.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00107,201500.0,452000.0,202000.0,452500.0,201750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.01957574638867,36.668724612496106,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00108,202000.0,452000.0,202500.0,452500.0,202250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.0251688163507,36.66872356184862,44.0,34,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00109,202500.0,452000.0,203000.0,452500.0,202750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.0307618859867,36.66872224853933,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00110,203000.0,452000.0,203500.0,452500.0,203250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.0363549552242,36.66872067256831,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00111,203500.0,452000.0,204000.0,452500.0,203750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.04194802399076,36.66871883393562,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00112,204000.0,452000.0,204500.0,452500.0,204250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.0475410922139,36.66871673264132,44.0,32,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00113,204500.0,452000.0,205000.0,452500.0,204750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.0531341598212,36.66871436868551,33.0,25,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00114,205000.0,452000.0,205500.0,452500.0,205250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.05872722674017,36.66871174206828,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00115,205500.0,452000.0,206000.0,452500.0,205750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.06432029289842,36.66870885278974,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00116,206000.0,452000.0,206500.0,452500.0,206250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.06991335822343,36.668705700850005,13.0,10,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00117,206500.0,452000.0,207000.0,452500.0,206750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.07550642264276,36.66870228624921,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00118,207000.0,452000.0,207500.0,452500.0,207250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.08109948608397,36.668698608987484,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00119,207500.0,452000.0,208000.0,452500.0,207750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.08669254847463,36.668694669064976,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00120,208000.0,452000.0,208500.0,452500.0,208250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.09228560974223,36.66869046648187,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00121,208500.0,452000.0,209000.0,452500.0,208750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.09787866981438,36.668686001238314,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00122,209000.0,452000.0,209500.0,452500.0,209250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.10347172861859,36.668681273334485,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00123,209500.0,452000.0,210000.0,452500.0,209750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.1090647860824,36.6686762827706,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00124,210000.0,452000.0,210500.0,452500.0,210250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.11465784213337,36.66867102954684,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00125,210500.0,452000.0,211000.0,452500.0,210750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.12025089669908,36.66866551366343,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00126,211000.0,452000.0,211500.0,452500.0,211250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.12584394970702,36.66865973512059,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00127,211500.0,452000.0,212000.0,452500.0,211750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.13143700108479,36.668653693918564,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00128,212000.0,452000.0,212500.0,452500.0,212250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.13703005075989,36.66864739005759,106.0,80,47,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00129,212500.0,452000.0,213000.0,452500.0,212750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.14262309865988,36.66864082353792,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00130,213000.0,452000.0,213500.0,452500.0,213250.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.14821614471234,36.668633994359844,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00131,213500.0,452000.0,214000.0,452500.0,213750.0,452250.0,500,center_in_cheonan,34011320,광덕면,127.1538091888448,36.668626902523606,0.0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00132,201500.0,452500.0,202000.0,453000.0,201750.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.01957688770193,36.67323027415037,0.0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00133,202000.0,452500.0,202500.0,453000.0,202250.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.02517028375338,36.673229223331454,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00134,202500.0,452500.0,203000.0,453000.0,202750.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.03076367947871,36.67322790980788,38.0,30,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00135,203000.0,452500.0,203500.0,453000.0,203250.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.03635707480545,36.673226333579706,28.0,21,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00136,203500.0,452500.0,204000.0,453000.0,203750.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.04195046966115,36.673224494646995,49.0,38,22,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00137,204000.0,452500.0,204500.0,453000.0,204250.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.04754386397329,36.67322239300983,92.0,68,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00138,204500.0,452500.0,205000.0,453000.0,204750.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.05313725766945,36.6732200286683,68.0,51,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00139,205000.0,452500.0,205500.0,453000.0,205250.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.05873065067713,36.673217401622495,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00140,205500.0,452500.0,206000.0,453000.0,205750.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.06432404292391,36.67321451187251,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00141,206000.0,452500.0,206500.0,453000.0,206250.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.06991743433727,36.673211359418474,10.0,8,4,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00142,206500.0,452500.0,207000.0,453000.0,206750.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.07551082484474,36.67320794426052,15.0,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00143,207000.0,452500.0,207500.0,453000.0,207250.0,452750.0,500,center_in_cheonan,34011320,광덕면,127.08110421437387,36.673204266398784,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
